"SEASON_YEAR","TEAM_NAME","GAME_DATE","MATCHUP","OFF_RATING","DEF_RATING","OREB_PCT","TM_TOV_PCT","EFG_PCT","TS_PCT","E_PACE"
"2019-20","New Orleans Pelicans","2019-11-11T00:00:00","NOP vs. HOU",114.3,112.3,0.25,0.089,0.472,0.537,117.1
"2019-20","LA Clippers","2019-11-11T00:00:00","LAC vs. TOR",90.4,82.4,0.514,0.231,0.36,0.418,105
"2019-20","San Antonio Spurs","2019-11-11T00:00:00","SAS vs. MEM",119.6,121.7,0.261,0.13,0.583,0.604,93.9
"2019-20","Dallas Mavericks","2019-11-11T00:00:00","DAL @ BOS",115.6,140.9,0.333,0.067,0.512,0.529,93.3
"2019-20","Boston Celtics","2019-11-11T00:00:00","BOS vs. DAL",140.9,115.6,0.208,0.023,0.593,0.631,93.3
"2019-20","Utah Jazz","2019-11-11T00:00:00","UTA @ GSW",108.2,112.5,0.25,0.163,0.551,0.581,100
"2019-20","Milwaukee Bucks","2019-11-10T00:00:00","MIL @ OKC",124.6,110.5,0.176,0.193,0.663,0.722,113.9
"2019-20","Brooklyn Nets","2019-11-10T00:00:00","BKN @ PHX",114.8,129.6,0.346,0.13,0.52,0.564,111.2
"2019-20","Denver Nuggets","2019-11-10T00:00:00","DEN @ MIN",83.7,79.6,0.32,0.224,0.421,0.479,94.6
"2019-20","Oklahoma City Thunder","2019-11-10T00:00:00","OKC vs. MIL",110.5,124.6,0.083,0.158,0.625,0.634,113.9
"2019-20","Phoenix Suns","2019-11-10T00:00:00","PHX vs. BKN",129.6,114.8,0.208,0.056,0.622,0.645,111.2
"2019-20","Orlando Magic","2019-11-10T00:00:00","ORL vs. IND",91.3,126.1,0.148,0.109,0.44,0.47,91.4
"2019-20","Atlanta Hawks","2019-11-10T00:00:00","ATL @ POR",128.6,122,0.286,0.163,0.628,0.665,102
"2019-20","New York Knicks","2019-11-10T00:00:00","NYK vs. CLE",108.5,114.9,0.452,0.191,0.43,0.505,96.8
"2019-20","Charlotte Hornets","2019-11-10T00:00:00","CHA @ PHI",98,124.5,0.087,0.122,0.524,0.55,98
"2019-20","Toronto Raptors","2019-11-10T00:00:00","TOR @ LAL",122,88,0.292,0.16,0.593,0.62,103.6
"2019-20","Cleveland Cavaliers","2019-11-10T00:00:00","CLE @ NYK",114.9,108.5,0.273,0.149,0.487,0.582,96.8
"2019-20","Los Angeles Lakers","2019-11-10T00:00:00","LAL vs. TOR",88,122,0.286,0.08,0.37,0.404,103.6
"2019-20","Indiana Pacers","2019-11-10T00:00:00","IND @ ORL",126.1,91.3,0.316,0.087,0.625,0.634,91.4
"2019-20","Minnesota Timberwolves","2019-11-10T00:00:00","MIN vs. DEN",79.6,83.7,0.222,0.143,0.333,0.435,94.6
"2019-20","Philadelphia 76ers","2019-11-10T00:00:00","PHI vs. CHA",124.5,98,0.316,0.184,0.659,0.672,98
"2019-20","Portland Trail Blazers","2019-11-10T00:00:00","POR vs. ATL",122,128.6,0.36,0.12,0.556,0.591,102
"2019-20","Memphis Grizzlies","2019-11-09T00:00:00","MEM vs. DAL",111.1,129.6,0.227,0.167,0.612,0.612,108.1
"2019-20","San Antonio Spurs","2019-11-09T00:00:00","SAS vs. BOS",119.6,123.5,0.441,0.118,0.482,0.502,103.4
"2019-20","Oklahoma City Thunder","2019-11-09T00:00:00","OKC vs. GSW",101.9,125,0.118,0.226,0.603,0.672,102.7
"2019-20","Charlotte Hornets","2019-11-09T00:00:00","CHA vs. NOP",96.1,115.4,0.313,0.137,0.417,0.456,100.8
"2019-20","Dallas Mavericks","2019-11-09T00:00:00","DAL @ MEM",129.6,111.1,0.417,0.167,0.637,0.647,108.1
"2019-20","Golden State Warriors","2019-11-09T00:00:00","GSW @ OKC",125,101.9,0.158,0.135,0.633,0.67,102.7
"2019-20","New Orleans Pelicans","2019-11-09T00:00:00","NOP @ CHA",115.4,96.1,0.3,0.192,0.645,0.666,100.8
"2019-20","Boston Celtics","2019-11-09T00:00:00","BOS @ SAS",123.5,119.6,0.1,0.098,0.607,0.66,103.4
"2019-20","Houston Rockets","2019-11-09T00:00:00","HOU @ CHI",124.1,81.8,0.269,0.167,0.615,0.639,111.8
"2019-20","Chicago Bulls","2019-11-09T00:00:00","CHI vs. HOU",81.8,124.1,0.273,0.182,0.367,0.421,111.8
"2019-20","Memphis Grizzlies","2019-11-08T00:00:00","MEM @ ORL",79.2,136.7,0.212,0.125,0.348,0.387,98.9
"2019-20","Orlando Magic","2019-11-08T00:00:00","ORL vs. MEM",136.7,79.2,0.318,0.041,0.617,0.646,98.9
"2019-20","Dallas Mavericks","2019-11-08T00:00:00","DAL vs. NYK",93.8,93.8,0.091,0.167,0.5,0.542,94
"2019-20","Toronto Raptors","2019-11-08T00:00:00","TOR @ NOP",92.2,100,0.286,0.216,0.452,0.497,106
"2019-20","Sacramento Kings","2019-11-08T00:00:00","SAC @ ATL",123.4,131.9,0.3,0.213,0.614,0.676,93.4
"2019-20","Cleveland Cavaliers","2019-11-08T00:00:00","CLE @ WAS",95.8,100,0.346,0.167,0.429,0.491,94.6
"2019-20","Denver Nuggets","2019-11-08T00:00:00","DEN vs. PHI",120.8,81.6,0.208,0.083,0.574,0.595,99.6
"2019-20","Detroit Pistons","2019-11-08T00:00:00","DET @ IND",112.8,119.6,0.391,0.213,0.561,0.589,95.1
"2019-20","Utah Jazz","2019-11-08T00:00:00","UTA vs. MIL",88.9,122.6,0.179,0.148,0.452,0.485,106.4
"2019-20","Indiana Pacers","2019-11-08T00:00:00","IND vs. DET",119.6,112.8,0.364,0.13,0.524,0.583,95.1
"2019-20","Washington Wizards","2019-11-08T00:00:00","WAS vs. CLE",100,95.8,0.4,0.146,0.46,0.464,94.6
"2019-20","Atlanta Hawks","2019-11-08T00:00:00","ATL vs. SAC",131.9,123.4,0.25,0.17,0.731,0.729,93.4
"2019-20","New Orleans Pelicans","2019-11-08T00:00:00","NOP vs. TOR",100,92.2,0.222,0.176,0.512,0.523,106
"2019-20","Portland Trail Blazers","2019-11-08T00:00:00","POR vs. BKN",134.7,132.7,0.407,0.082,0.529,0.586,105
"2019-20","Brooklyn Nets","2019-11-08T00:00:00","BKN @ POR",132.7,134.7,0.433,0.061,0.5,0.563,105
"2019-20","Miami Heat","2019-11-08T00:00:00","MIA @ LAL",75.6,104.4,0.25,0.156,0.363,0.387,93.6
"2019-20","Los Angeles Lakers","2019-11-08T00:00:00","LAL vs. MIA",104.4,75.6,0.348,0.2,0.512,0.538,93.6
"2019-20","Milwaukee Bucks","2019-11-08T00:00:00","MIL @ UTA",122.6,88.9,0.429,0.151,0.541,0.571,106.4
"2019-20","New York Knicks","2019-11-08T00:00:00","NYK @ DAL",93.8,93.8,0.207,0.083,0.427,0.464,94
"2019-20","Philadelphia 76ers","2019-11-08T00:00:00","PHI @ DEN",81.6,120.8,0.28,0.224,0.462,0.456,99.6
"2019-20","Golden State Warriors","2019-11-08T00:00:00","GSW @ MIN",86,89.3,0.207,0.193,0.47,0.482,115.5
"2019-20","Minnesota Timberwolves","2019-11-08T00:00:00","MIN vs. GSW",89.3,86,0.306,0.107,0.368,0.419,115.5
"2019-20","LA Clippers","2019-11-07T00:00:00","LAC vs. POR",111.1,115.1,0.318,0.167,0.536,0.612,109.3
"2019-20","Boston Celtics","2019-11-07T00:00:00","BOS @ CHA",109.8,86.3,0.28,0.157,0.533,0.565,103.6
"2019-20","Miami Heat","2019-11-07T00:00:00","MIA @ PHX",120,100,0.111,0.16,0.667,0.678,102.8
"2019-20","San Antonio Spurs","2019-11-07T00:00:00","SAS vs. OKC",138.3,114.6,0.4,0.128,0.638,0.661,96.6
"2019-20","Portland Trail Blazers","2019-11-07T00:00:00","POR @ LAC",115.1,111.1,0.313,0.094,0.472,0.515,109.3
"2019-20","Oklahoma City Thunder","2019-11-07T00:00:00","OKC @ SAS",114.6,138.3,0.111,0.146,0.605,0.649,96.6
"2019-20","Phoenix Suns","2019-11-07T00:00:00","PHX vs. MIA",100,120,0.269,0.157,0.5,0.537,102.8
"2019-20","Charlotte Hornets","2019-11-07T00:00:00","CHA vs. BOS",86.3,109.8,0.231,0.196,0.41,0.478,103.6
"2019-20","Golden State Warriors","2019-11-06T00:00:00","GSW @ HOU",113.2,124.5,0.333,0.113,0.479,0.542,109.8
"2019-20","New York Knicks","2019-11-06T00:00:00","NYK @ DET",89.6,118.4,0.136,0.188,0.486,0.526,97
"2019-20","Philadelphia 76ers","2019-11-06T00:00:00","PHI @ UTA",96,96,0.25,0.16,0.4,0.501,102.7
"2019-20","Houston Rockets","2019-11-06T00:00:00","HOU vs. GSW",124.5,113.2,0.296,0.132,0.602,0.618,109.8
"2019-20","Dallas Mavericks","2019-11-06T00:00:00","DAL vs. ORL",110.4,102,0.357,0.125,0.456,0.514,98.8
"2019-20","Atlanta Hawks","2019-11-06T00:00:00","ATL vs. CHI",100,107.5,0.217,0.231,0.5,0.578,106.2
"2019-20","Detroit Pistons","2019-11-06T00:00:00","DET vs. NYK",118.4,89.6,0.111,0.204,0.671,0.705,97
"2019-20","Indiana Pacers","2019-11-06T00:00:00","IND vs. WAS",104.1,89.8,0.37,0.184,0.455,0.517,99.4
"2019-20","Chicago Bulls","2019-11-06T00:00:00","CHI @ ATL",107.5,100,0.263,0.264,0.635,0.66,106.2
"2019-20","Utah Jazz","2019-11-06T00:00:00","UTA vs. PHI",96,96,0.25,0.08,0.398,0.455,102.7
"2019-20","Orlando Magic","2019-11-06T00:00:00","ORL @ DAL",102,110.4,0.167,0.204,0.574,0.623,98.8
"2019-20","Washington Wizards","2019-11-06T00:00:00","WAS @ IND",89.8,104.1,0.343,0.122,0.363,0.407,99.4
"2019-20","Sacramento Kings","2019-11-06T00:00:00","SAC @ TOR",117,107.4,0.233,0.113,0.541,0.571,110.7
"2019-20","Memphis Grizzlies","2019-11-06T00:00:00","MEM vs. MIN",120.4,107.5,0.286,0.13,0.636,0.654,106.2
"2019-20","LA Clippers","2019-11-06T00:00:00","LAC vs. MIL",108.3,98.3,0.333,0.15,0.45,0.533,118.8
"2019-20","Minnesota Timberwolves","2019-11-06T00:00:00","MIN @ MEM",107.5,120.4,0.207,0.094,0.511,0.554,106.2
"2019-20","Milwaukee Bucks","2019-11-06T00:00:00","MIL @ LAC",98.3,108.3,0.192,0.167,0.5,0.559,118.8
"2019-20","Toronto Raptors","2019-11-06T00:00:00","TOR vs. SAC",107.4,117,0.125,0.111,0.567,0.587,110.7
"2019-20","Denver Nuggets","2019-11-05T00:00:00","DEN vs. MIA",102,82,0.261,0.24,0.548,0.56,104.6
"2019-20","Charlotte Hornets","2019-11-05T00:00:00","CHA vs. IND",119.1,102.1,0.292,0.128,0.538,0.575,99.1
"2019-20","Oklahoma City Thunder","2019-11-05T00:00:00","OKC vs. ORL",91.7,85.4,0.107,0.042,0.407,0.464,94.4
"2019-20","San Antonio Spurs","2019-11-05T00:00:00","SAS @ ATL",110,125.5,0.333,0.16,0.5,0.536,105.1
"2019-20","Boston Celtics","2019-11-05T00:00:00","BOS @ CLE",113.7,119.6,0.176,0.176,0.671,0.665,101.5
"2019-20","Chicago Bulls","2019-11-05T00:00:00","CHI vs. LAL",94,137.3,0.083,0.2,0.564,0.553,104.6
"2019-20","Atlanta Hawks","2019-11-05T00:00:00","ATL vs. SAS",125.5,110,0.368,0.176,0.667,0.683,105.1
"2019-20","Miami Heat","2019-11-05T00:00:00","MIA @ DEN",82,102,0.333,0.16,0.364,0.402,104.6
"2019-20","Indiana Pacers","2019-11-05T00:00:00","IND @ CHA",102.1,119.1,0.263,0.229,0.585,0.591,99.1
"2019-20","Los Angeles Lakers","2019-11-05T00:00:00","LAL @ CHI",137.3,94,0.292,0.098,0.63,0.66,104.6
"2019-20","Cleveland Cavaliers","2019-11-05T00:00:00","CLE vs. BOS",119.6,113.7,0.231,0.078,0.532,0.588,101.5
"2019-20","Orlando Magic","2019-11-05T00:00:00","ORL @ OKC",85.4,91.7,0.185,0.104,0.346,0.445,94.4
"2019-20","Phoenix Suns","2019-11-04T00:00:00","PHX vs. PHI",111.3,90.6,0.143,0.151,0.595,0.638,108
"2019-20","New Orleans Pelicans","2019-11-04T00:00:00","NOP @ BKN",133.9,123.6,0.4,0.196,0.702,0.723,114.6
"2019-20","Golden State Warriors","2019-11-04T00:00:00","GSW vs. POR",121.8,103.8,0.429,0.091,0.448,0.568,110.6
"2019-20","Houston Rockets","2019-11-04T00:00:00","HOU @ MEM",88.2,78.4,0.267,0.216,0.417,0.463,105.1
"2019-20","Philadelphia 76ers","2019-11-04T00:00:00","PHI @ PHX",90.6,111.3,0.192,0.226,0.513,0.537,108
"2019-20","Minnesota Timberwolves","2019-11-04T00:00:00","MIN vs. MIL",87.5,122.8,0.263,0.107,0.352,0.407,116
"2019-20","Washington Wizards","2019-11-04T00:00:00","WAS vs. DET",106.1,77.6,0.32,0.163,0.511,0.531,101.8
"2019-20","Detroit Pistons","2019-11-04T00:00:00","DET @ WAS",77.6,106.1,0.414,0.286,0.366,0.414,101.8
"2019-20","Portland Trail Blazers","2019-11-04T00:00:00","POR @ GSW",103.8,121.8,0.316,0.075,0.424,0.446,110.6
"2019-20","Brooklyn Nets","2019-11-04T00:00:00","BKN vs. NOP",123.6,133.9,0.417,0.182,0.578,0.632,114.6
"2019-20","Milwaukee Bucks","2019-11-04T00:00:00","MIL @ MIN",122.8,87.5,0.304,0.158,0.648,0.663,116
"2019-20","Memphis Grizzlies","2019-11-04T00:00:00","MEM vs. HOU",78.4,88.2,0.344,0.176,0.347,0.381,105.1
"2019-20","San Antonio Spurs","2019-11-03T00:00:00","SAS vs. LAL",100,87,0.261,0.189,0.488,0.547,106.2
"2019-20","Cleveland Cavaliers","2019-11-03T00:00:00","CLE vs. DAL",116,149,0.323,0.08,0.478,0.529,102.6
"2019-20","Los Angeles Lakers","2019-11-03T00:00:00","LAL @ SAS",87,100,0.179,0.148,0.464,0.492,106.2
"2019-20","LA Clippers","2019-11-03T00:00:00","LAC vs. UTA",129.4,106,0.536,0.059,0.48,0.554,103.8
"2019-20","Houston Rockets","2019-11-03T00:00:00","HOU @ MIA",101.9,107.4,0.13,0.208,0.566,0.599,109
"2019-20","Miami Heat","2019-11-03T00:00:00","MIA vs. HOU",107.4,101.9,0.174,0.167,0.593,0.618,109
"2019-20","Indiana Pacers","2019-11-03T00:00:00","IND vs. CHI",101.9,100,0.32,0.231,0.523,0.548,108.8
"2019-20","Sacramento Kings","2019-11-03T00:00:00","SAC @ NYK",106.1,104.1,0.357,0.163,0.5,0.52,100
"2019-20","Dallas Mavericks","2019-11-03T00:00:00","DAL @ CLE",149,116,0.409,0.122,0.667,0.691,102.6
"2019-20","Chicago Bulls","2019-11-03T00:00:00","CHI @ IND",100,101.9,0.259,0.17,0.525,0.548,108.8
"2019-20","New York Knicks","2019-11-03T00:00:00","NYK vs. SAC",104.1,106.1,0.261,0.163,0.487,0.555,100
"2019-20","Utah Jazz","2019-11-03T00:00:00","UTA @ LAC",106,129.4,0.136,0.18,0.544,0.613,103.8
"2019-20","Oklahoma City Thunder","2019-11-02T00:00:00","OKC vs. NOP",96.2,86.3,0.192,0.135,0.477,0.527,102
"2019-20","Denver Nuggets","2019-11-02T00:00:00","DEN @ ORL",110.9,91.3,0.333,0.109,0.462,0.529,95
"2019-20","Charlotte Hornets","2019-11-02T00:00:00","CHA @ GSW",97.7,72.7,0.467,0.205,0.405,0.451,88.9
"2019-20","Philadelphia 76ers","2019-11-02T00:00:00","PHI @ POR",130.9,111.1,0.318,0.091,0.627,0.65,108.2
"2019-20","Detroit Pistons","2019-11-02T00:00:00","DET vs. BKN",131.4,107.8,0.259,0,0.55,0.592,106.3
"2019-20","Golden State Warriors","2019-11-02T00:00:00","GSW vs. CHA",72.7,97.7,0.15,0.273,0.453,0.468,88.9
"2019-20","Orlando Magic","2019-11-02T00:00:00","ORL vs. DEN",91.3,110.9,0.296,0.13,0.433,0.449,95
"2019-20","Washington Wizards","2019-11-02T00:00:00","WAS vs. MIN",93,107,0.103,0.14,0.489,0.525,116.3
"2019-20","Brooklyn Nets","2019-11-02T00:00:00","BKN @ DET",107.8,131.4,0.273,0.196,0.563,0.601,106.3
"2019-20","New Orleans Pelicans","2019-11-02T00:00:00","NOP @ OKC",86.3,96.2,0.241,0.176,0.446,0.452,102
"2019-20","Milwaukee Bucks","2019-11-02T00:00:00","MIL vs. TOR",104.3,114.6,0.357,0.149,0.429,0.495,98.1
"2019-20","Phoenix Suns","2019-11-02T00:00:00","PHX @ MEM",135.3,113.7,0.238,0.098,0.663,0.691,103.4
"2019-20","Minnesota Timberwolves","2019-11-02T00:00:00","MIN @ WAS",107,93,0.286,0.263,0.656,0.652,116.3
"2019-20","Toronto Raptors","2019-11-02T00:00:00","TOR @ MIL",114.6,104.3,0.273,0.167,0.57,0.603,98.1
"2019-20","Portland Trail Blazers","2019-11-02T00:00:00","POR vs. PHI",111.1,130.9,0,0.241,0.757,0.753,108.2
"2019-20","Memphis Grizzlies","2019-11-02T00:00:00","MEM vs. PHX",113.7,135.3,0.368,0.235,0.638,0.653,103.4
"2019-20","Golden State Warriors","2019-11-01T00:00:00","GSW vs. SAS",112.2,140,0.227,0.143,0.525,0.59,100.2
"2019-20","Brooklyn Nets","2019-11-01T00:00:00","BKN vs. HOU",106.9,100,0.28,0.155,0.534,0.592,113
"2019-20","Boston Celtics","2019-11-01T00:00:00","BOS vs. NYK",114.6,108.3,0.105,0.146,0.569,0.639,98.9
"2019-20","Los Angeles Lakers","2019-11-01T00:00:00","LAL @ DAL",112.2,90,0.143,0.102,0.591,0.601,98.6
"2019-20","Orlando Magic","2019-11-01T00:00:00","ORL vs. MIL",100,122,0.241,0.14,0.511,0.515,100.1
"2019-20","Detroit Pistons","2019-11-01T00:00:00","DET @ CHI",114.9,117,0.211,0.17,0.581,0.632,96
"2019-20","Utah Jazz","2019-11-01T00:00:00","UTA @ SAC",112.8,110.9,0.286,0.149,0.566,0.594,96
"2019-20","Cleveland Cavaliers","2019-11-01T00:00:00","CLE @ IND",107.4,111.1,0.103,0.074,0.489,0.553,108.8
"2019-20","San Antonio Spurs","2019-11-01T00:00:00","SAS @ GSW",140,112.2,0.429,0.16,0.622,0.678,100.2
"2019-20","Milwaukee Bucks","2019-11-01T00:00:00","MIL @ ORL",122,100,0.37,0.14,0.532,0.569,100.1
"2019-20","Chicago Bulls","2019-11-01T00:00:00","CHI vs. DET",117,114.9,0.25,0.106,0.535,0.57,96
"2019-20","Sacramento Kings","2019-11-01T00:00:00","SAC vs. UTA",110.9,112.8,0.217,0.13,0.561,0.562,96
"2019-20","Dallas Mavericks","2019-11-01T00:00:00","DAL vs. LAL",90,112.2,0.217,0.22,0.514,0.538,98.6
"2019-20","Houston Rockets","2019-11-01T00:00:00","HOU @ BKN",100,106.9,0.161,0.088,0.459,0.513,113
"2019-20","Indiana Pacers","2019-11-01T00:00:00","IND vs. CLE",111.1,107.4,0.36,0.167,0.489,0.573,108.8
"2019-20","New York Knicks","2019-11-01T00:00:00","NYK @ BOS",108.3,114.6,0.231,0.167,0.524,0.555,98.9
"2019-20","Miami Heat","2019-10-31T00:00:00","MIA @ ATL",110.2,104.1,0.211,0.204,0.632,0.65,99.2
"2019-20","San Antonio Spurs","2019-10-31T00:00:00","SAS @ LAC",102.1,108.2,0.364,0.229,0.486,0.545,97.6
"2019-20","Denver Nuggets","2019-10-31T00:00:00","DEN @ NOP",107.8,132,0.296,0.137,0.511,0.54,105.4
"2019-20","Atlanta Hawks","2019-10-31T00:00:00","ATL vs. MIA",104.1,110.2,0.407,0.184,0.479,0.514,99.2
"2019-20","LA Clippers","2019-10-31T00:00:00","LAC vs. SAS",108.2,102.1,0.321,0.102,0.478,0.512,97.6
"2019-20","New Orleans Pelicans","2019-10-31T00:00:00","NOP vs. DEN",132,107.8,0.222,0.16,0.711,0.726,105.4
"2019-20","Minnesota Timberwolves","2019-10-30T00:00:00","MIN @ PHI",96.3,100,0.2,0.167,0.438,0.523,107.6
"2019-20","Orlando Magic","2019-10-30T00:00:00","ORL vs. NYK",126.2,92.9,0.381,0.119,0.593,0.604,82.4
"2019-20","Philadelphia 76ers","2019-10-30T00:00:00","PHI vs. MIN",100,96.3,0.333,0.164,0.477,0.53,107.6
"2019-20","Cleveland Cavaliers","2019-10-30T00:00:00","CLE vs. CHI",136.7,118.4,0.467,0.224,0.743,0.768,100.6
"2019-20","Utah Jazz","2019-10-30T00:00:00","UTA vs. LAC",118.4,91.8,0.167,0.163,0.697,0.684,99.8
"2019-20","Milwaukee Bucks","2019-10-30T00:00:00","MIL @ BOS",92.2,145.1,0,0.137,0.526,0.541,104.2
"2019-20","LA Clippers","2019-10-30T00:00:00","LAC @ UTA",91.8,118.4,0.167,0.184,0.523,0.518,99.8
"2019-20","New York Knicks","2019-10-30T00:00:00","NYK @ ORL",92.9,126.2,0.24,0.119,0.423,0.459,82.4
"2019-20","Houston Rockets","2019-10-30T00:00:00","HOU @ WAS",148.2,142.1,0.407,0.107,0.615,0.668,113.8
"2019-20","Golden State Warriors","2019-10-30T00:00:00","GSW vs. PHX",128,98,0.348,0.12,0.513,0.625,102.4
"2019-20","Charlotte Hornets","2019-10-30T00:00:00","CHA @ SAC",118.8,93.8,0.3,0.208,0.646,0.66,97.5
"2019-20","Detroit Pistons","2019-10-30T00:00:00","DET @ TOR",112.2,124.5,0.391,0.265,0.561,0.6,101.2
"2019-20","Indiana Pacers","2019-10-30T00:00:00","IND @ BKN",111.5,88.2,0.261,0.115,0.523,0.588,104.7
"2019-20","Chicago Bulls","2019-10-30T00:00:00","CHI @ CLE",118.4,136.7,0.296,0.061,0.521,0.558,100.6
"2019-20","Boston Celtics","2019-10-30T00:00:00","BOS vs. MIL",145.1,92.2,0.227,0.059,0.656,0.7,104.2
"2019-20","Washington Wizards","2019-10-30T00:00:00","WAS vs. HOU",142.1,148.2,0.111,0.158,0.784,0.815,113.8
"2019-20","Brooklyn Nets","2019-10-30T00:00:00","BKN vs. IND",88.2,111.5,0.367,0.235,0.444,0.455,104.7
"2019-20","Toronto Raptors","2019-10-30T00:00:00","TOR vs. DET",124.5,112.2,0.056,0.143,0.702,0.704,101.2
"2019-20","Sacramento Kings","2019-10-30T00:00:00","SAC vs. CHA",93.8,118.8,0.296,0.208,0.467,0.486,97.5
"2019-20","Oklahoma City Thunder","2019-10-30T00:00:00","OKC vs. POR",101.9,96.4,0.276,0.148,0.455,0.521,109
"2019-20","Phoenix Suns","2019-10-30T00:00:00","PHX @ GSW",98,128,0.393,0.2,0.43,0.498,102.4
"2019-20","Portland Trail Blazers","2019-10-30T00:00:00","POR @ OKC",96.4,101.9,0.267,0.182,0.511,0.528,109
"2019-20","Dallas Mavericks","2019-10-29T00:00:00","DAL @ DEN",104.3,95.7,0.074,0.064,0.513,0.526,93.2
"2019-20","Los Angeles Lakers","2019-10-29T00:00:00","LAL vs. MEM",129.1,80,0.188,0.164,0.706,0.766,108.5
"2019-20","Denver Nuggets","2019-10-29T00:00:00","DEN vs. DAL",95.7,104.3,0.28,0.191,0.5,0.516,93.2
"2019-20","Miami Heat","2019-10-29T00:00:00","MIA vs. ATL",98.1,90.6,0.3,0.315,0.534,0.641,108.4
"2019-20","Atlanta Hawks","2019-10-29T00:00:00","ATL @ MIA",90.6,98.1,0.286,0.208,0.452,0.489,108.4
"2019-20","Memphis Grizzlies","2019-10-29T00:00:00","MEM @ LAL",80,129.1,0.342,0.164,0.294,0.385,108.5
"2019-20","Denver Nuggets","2019-10-28T00:00:00","DEN @ SAC",114.9,87.2,0.407,0.106,0.457,0.522,97.6
"2019-20","Houston Rockets","2019-10-28T00:00:00","HOU vs. OKC",128,100,0.375,0.16,0.524,0.625,105.1
"2019-20","Oklahoma City Thunder","2019-10-28T00:00:00","OKC @ HOU",100,128,0.357,0.16,0.467,0.492,105.1
"2019-20","LA Clippers","2019-10-28T00:00:00","LAC vs. CHA",110.2,85.7,0.348,0.204,0.535,0.58,100
"2019-20","Atlanta Hawks","2019-10-28T00:00:00","ATL vs. PHI",74.5,82.4,0.214,0.216,0.351,0.427,103.2
"2019-20","Indiana Pacers","2019-10-28T00:00:00","IND @ DET",85.4,75.5,0.241,0.125,0.4,0.426,96.5
"2019-20","Sacramento Kings","2019-10-28T00:00:00","SAC vs. DEN",87.2,114.9,0.385,0.106,0.324,0.367,97.6
"2019-20","Orlando Magic","2019-10-28T00:00:00","ORL @ TOR",98,106,0.13,0.16,0.524,0.554,101.2
"2019-20","Chicago Bulls","2019-10-28T00:00:00","CHI @ NYK",95.8,131.3,0.214,0.125,0.43,0.485,99.6
"2019-20","Philadelphia 76ers","2019-10-28T00:00:00","PHI @ ATL",82.4,74.5,0.296,0.235,0.4,0.459,103.2
"2019-20","Phoenix Suns","2019-10-28T00:00:00","PHX vs. UTA",119.1,106.4,0.111,0.17,0.7,0.695,96.6
"2019-20","New York Knicks","2019-10-28T00:00:00","NYK vs. CHI",131.3,95.8,0.484,0.104,0.531,0.55,99.6
"2019-20","Portland Trail Blazers","2019-10-28T00:00:00","POR @ SAS",103.5,121.4,0.258,0.07,0.408,0.499,115.4
"2019-20","Golden State Warriors","2019-10-28T00:00:00","GSW @ NOP",114.8,128.3,0.407,0.148,0.529,0.563,112.8
"2019-20","Cleveland Cavaliers","2019-10-28T00:00:00","CLE @ MIL",109.1,127.3,0.111,0.127,0.542,0.577,110.1
"2019-20","Utah Jazz","2019-10-28T00:00:00","UTA @ PHX",106.4,119.1,0.19,0.17,0.5,0.59,96.6
"2019-20","San Antonio Spurs","2019-10-28T00:00:00","SAS vs. POR",121.4,103.5,0.24,0.125,0.578,0.627,115.4
"2019-20","Charlotte Hornets","2019-10-28T00:00:00","CHA @ LAC",85.7,110.2,0.28,0.224,0.45,0.483,100
"2019-20","Toronto Raptors","2019-10-28T00:00:00","TOR vs. ORL",106,98,0.2,0.14,0.451,0.552,101.2
"2019-20","Detroit Pistons","2019-10-28T00:00:00","DET vs. IND",75.5,85.4,0.13,0.245,0.474,0.481,96.5
"2019-20","Milwaukee Bucks","2019-10-28T00:00:00","MIL vs. CLE",127.3,109.1,0.105,0.109,0.693,0.698,110.1
"2019-20","New Orleans Pelicans","2019-10-28T00:00:00","NOP vs. GSW",128.3,114.8,0.259,0.132,0.622,0.621,112.8
"2019-20","Minnesota Timberwolves","2019-10-27T00:00:00","MIN vs. MIA",119.6,102,0.292,0.157,0.548,0.616,104.2
"2019-20","Charlotte Hornets","2019-10-27T00:00:00","CHA @ LAL",81.3,116.3,0.333,0.167,0.365,0.385,99.8
"2019-20","Miami Heat","2019-10-27T00:00:00","MIA @ MIN",102,119.6,0.273,0.216,0.581,0.581,104.2
"2019-20","Brooklyn Nets","2019-10-27T00:00:00","BKN @ MEM",121.2,115.1,0.217,0.154,0.588,0.645,108.3
"2019-20","Portland Trail Blazers","2019-10-27T00:00:00","POR @ DAL",117,90.6,0.348,0.189,0.57,0.62,108.9
"2019-20","Los Angeles Lakers","2019-10-27T00:00:00","LAL vs. CHA",116.3,81.3,0.217,0.122,0.6,0.604,99.8
"2019-20","Dallas Mavericks","2019-10-27T00:00:00","DAL vs. POR",90.6,117,0.289,0.113,0.311,0.422,108.9
"2019-20","Memphis Grizzlies","2019-10-27T00:00:00","MEM vs. BKN",115.1,121.2,0.24,0.113,0.596,0.604,108.3
"2019-20","Oklahoma City Thunder","2019-10-27T00:00:00","OKC vs. GSW",98,107.8,0.118,0.275,0.636,0.653,104.3
"2019-20","Golden State Warriors","2019-10-27T00:00:00","GSW @ OKC",107.8,98,0.364,0.059,0.385,0.466,104.3
"2019-20","Washington Wizards","2019-10-26T00:00:00","WAS @ SAS",129.2,133.3,0.37,0.104,0.561,0.581,101.2
